Stn Id,Stn Name,CIMIS Region,Date,Hour (PST),Jul,ETo (in),qc,Precip (in),qc,Sol Rad (Ly/day),qc,Vap Pres (mBars),qc,Air Temp (F),qc,Rel Hum (%),qc,Dew Point (F),qc,Wind Speed (mph),qc,Wind Dir (0-360),qc,Soil Temp (F),qc
205,Coalinga,San Joaquin Valley,1/31/2021,0900,031,0.00, ,0.00, ,368, ,8.1, ,45.2, ,79, ,39.0, ,2.5, ,359, ,49.2, 
205,Coalinga,San Joaquin Valley,1/31/2021,1000,031,0.00, ,0.00, ,525, ,8.9, ,50.6, ,71, ,41.4, ,1.7, ,124, ,49.1, 
205,Coalinga,San Joaquin Valley,1/31/2021,1100,031,0.01, ,0.00, ,871, ,9.1, ,56.1, ,59, ,42.2, ,2.8, ,314, ,49.0, 
205,Coalinga,San Joaquin Valley,1/31/2021,1200,031,0.01, ,0.00, ,1198, ,8.8, ,60.2, ,49, ,41.2, ,3.7, ,162, ,48.9, 
205,Coalinga,San Joaquin Valley,1/31/2021,1300,031,0.01, ,0.00, ,1212, ,8.7, ,63.3, ,44, ,40.9, ,3.2, ,160, ,48.8, 
205,Coalinga,San Joaquin Valley,1/31/2021,1400,031,0.01, ,0.00, ,1007, ,8.3, ,64.0, ,41, ,39.8, ,4.1, ,119, ,48.9, 
205,Coalinga,San Joaquin Valley,1/31/2021,1500,031,0.01, ,0.00, ,919, ,8.5, ,64.8, ,41, ,40.4, ,4.5, ,112, ,49.0, 
205,Coalinga,San Joaquin Valley,1/31/2021,1600,031,0.01, ,0.00, ,385, ,9.1, ,63.5, ,46, ,42.2, ,5.2, ,106, ,49.1, 
205,Coalinga,San Joaquin Valley,1/31/2021,1700,031,0.00, ,0.00, ,125, ,10.1, ,60.6, ,56, ,44.7, ,4.2, ,77, ,49.4, 
205,Coalinga,San Joaquin Valley,1/31/2021,1800,031,0.00, ,0.00, ,10, ,9.9, ,58.0, ,60, ,44.4, ,4.2, ,36, ,49.6, 
205,Coalinga,San Joaquin Valley,1/31/2021,1900,031,0.00, ,0.00, ,0, ,10.2, ,55.8, ,67, ,45.1, ,3.8, ,16, ,49.8, 
205,Coalinga,San Joaquin Valley,1/31/2021,2000,031,0.00, ,0.00, ,0, ,10.7, ,54.4, ,74, ,46.3, ,3.0, ,347, ,50.0, 
205,Coalinga,San Joaquin Valley,2/1/2021,0500,032,0.00, ,0.00, ,0, ,9.4, ,53.4, ,67, ,42.9, ,2.9, ,285, ,50.6, 
205,Coalinga,San Joaquin Valley,2/1/2021,0600,032,0.00, ,0.00, ,0, ,10.5, ,51.2, ,82, ,45.8, ,2.8, ,339, ,50.6, 
205,Coalinga,San Joaquin Valley,2/1/2021,0700,032,0.00, ,0.00, ,0, ,10.2, ,52.3, ,77, ,45.1, ,3.3, ,319, ,50.6, 
205,Coalinga,San Joaquin Valley,2/1/2021,0800,032,0.00,Y,0.00, ,33, ,8.6, ,56.6,Y,55,Y,40.7,Y,3.4, ,278, ,50.6, 
205,Coalinga,San Joaquin Valley,2/1/2021,0900,032,0.00, ,0.00, ,223, ,8.7, ,58.1, ,53, ,41.0, ,2.7, ,315, ,50.6, 
205,Coalinga,San Joaquin Valley,2/1/2021,1000,032,0.01, ,0.00, ,933, ,7.7, ,64.2, ,38, ,37.9, ,5.5, ,248, ,50.6, 
205,Coalinga,San Joaquin Valley,2/1/2021,1100,032,0.02, ,0.00, ,1306,Y,6.8, ,67.1, ,30, ,34.7, ,14.4, ,228, ,50.6, 
205,Coalinga,San Joaquin Valley,2/1/2021,1200,032,0.02, ,0.00, ,1542,Y,6.6, ,69.2, ,27, ,33.8, ,13.7, ,227, ,50.6, 
205,Coalinga,San Joaquin Valley,2/1/2021,1300,032,0.02, ,0.00, ,1407, ,6.5, ,70.2, ,26, ,33.7, ,10.3, ,216, ,50.6, 
205,Coalinga,San Joaquin Valley,2/1/2021,1400,032,0.01, ,0.00, ,664, ,6.3, ,68.9, ,26, ,32.6, ,8.6, ,209, ,50.7, 
205,Coalinga,San Joaquin Valley,2/1/2021,1500,032,0.02, ,0.00, ,989, ,6.3, ,69.7, ,25, ,32.6, ,11.8, ,204, ,50.9, 
205,Coalinga,San Joaquin Valley,2/1/2021,1600,032,0.01, ,0.00, ,767, ,6.0, ,69.5, ,24, ,31.6, ,11.2, ,216, ,51.1, 
205,Coalinga,San Joaquin Valley,2/1/2021,1700,032,0.01, ,0.00, ,308, ,5.6, ,67.1, ,25, ,29.9, ,11.0, ,233, ,51.3, 
205,Coalinga,San Joaquin Valley,2/1/2021,1800,032,0.00, ,0.00, ,29, ,5.0, ,63.5, ,25, ,26.9, ,8.7, ,229, ,51.5, 
205,Coalinga,San Joaquin Valley,2/1/2021,1900,032,0.00, ,0.00, ,0, ,4.5, ,60.9, ,25, ,24.6, ,4.4, ,243, ,51.7, 
205,Coalinga,San Joaquin Valley,2/1/2021,2000,032,0.00, ,0.00, ,0, ,4.3, ,58.5, ,26, ,23.7, ,9.4, ,238, ,51.9, 
205,Coalinga,San Joaquin Valley,2/2/2021,0500,033,0.00, ,0.00, ,0, ,10.0, ,50.5, ,80, ,44.6, ,3.5, ,208, ,51.7, 
205,Coalinga,San Joaquin Valley,2/2/2021,0600,033,0.00, ,0.00, ,0, ,10.3, ,51.1, ,81, ,45.4, ,4.5, ,48, ,51.6, 
205,Coalinga,San Joaquin Valley,2/2/2021,0700,033,0.00, ,0.00, ,2, ,10.2, ,49.1, ,86, ,45.0, ,2.0, ,258, ,51.5, 
205,Coalinga,San Joaquin Valley,2/2/2021,0800,033,0.00, ,0.00, ,173, ,10.5, ,50.4, ,85, ,45.9, ,3.7, ,353, ,51.4, 
205,Coalinga,San Joaquin Valley,2/2/2021,0900,033,0.00, ,0.00, ,529, ,11.7, ,56.9, ,74, ,48.7, ,2.6, ,3, ,51.3, 
205,Coalinga,San Joaquin Valley,2/2/2021,1000,033,0.01, ,0.00, ,883, ,12.1, ,62.4, ,63, ,49.5, ,2.1, ,159, ,51.2, 
205,Coalinga,San Joaquin Valley,2/2/2021,1100,033,0.01, ,0.00, ,1162, ,11.9, ,65.8, ,55, ,49.2, ,2.7, ,45, ,51.1, 
205,Coalinga,San Joaquin Valley,2/2/2021,1200,033,0.01, ,0.00, ,1310, ,11.0, ,68.1, ,47, ,47.0, ,4.1, ,37, ,51.1, 
205,Coalinga,San Joaquin Valley,2/2/2021,1300,033,0.02, ,0.00, ,1368, ,9.6, ,67.7, ,41, ,43.5, ,9.3, ,41, ,51.1, 
205,Coalinga,San Joaquin Valley,2/2/2021,1400,033,0.02, ,0.00, ,1318, ,8.9, ,68.0, ,38, ,41.5, ,10.2, ,41, ,51.2, 
205,Coalinga,San Joaquin Valley,2/2/2021,1500,033,0.01, ,0.00, ,825, ,9.9, ,66.3, ,45, ,44.3, ,10.9, ,32, ,51.3, 
205,Coalinga,San Joaquin Valley,2/2/2021,1600,033,0.01, ,0.00, ,356, ,10.9, ,63.4, ,55, ,46.8, ,9.8, ,33, ,51.5, 
205,Coalinga,San Joaquin Valley,2/2/2021,1700,033,0.00, ,0.00, ,96, ,10.9, ,60.0, ,61, ,46.7, ,8.8, ,31, ,51.7, 
205,Coalinga,San Joaquin Valley,2/2/2021,1800,033,0.00, ,0.00, ,15, ,11.1, ,57.6, ,68, ,47.2, ,3.9, ,326, ,51.9, 
205,Coalinga,San Joaquin Valley,2/2/2021,1900,033,0.00, ,0.00, ,0, ,12.4, ,55.8, ,81, ,50.2, ,5.9, ,218, ,52.1, 
205,Coalinga,San Joaquin Valley,2/2/2021,2000,033,0.00, ,0.00, ,0, ,12.6, ,54.8, ,86, ,50.6, ,5.7, ,190, ,52.3, 
205,Coalinga,San Joaquin Valley,2/3/2021,0500,034,0.00, ,0.00, ,0, ,9.8, ,49.1, ,82, ,43.9, ,3.0, ,262, ,52.4, 
205,Coalinga,San Joaquin Valley,2/3/2021,0600,034,0.00, ,0.00, ,0, ,10.5, ,49.3, ,88, ,45.9, ,2.0, ,101, ,52.4, 
205,Coalinga,San Joaquin Valley,2/3/2021,0700,034,0.00, ,0.00, ,0, ,9.8, ,47.9, ,87, ,44.1, ,2.7, ,255, ,52.4, 
205,Coalinga,San Joaquin Valley,2/3/2021,0800,034,0.00, ,0.00, ,125, ,9.2, ,47.2, ,83, ,42.3, ,3.1, ,281, ,52.3, 
205,Coalinga,San Joaquin Valley,2/3/2021,0900,034,0.00, ,0.00, ,479, ,9.8, ,50.5, ,78, ,43.9, ,2.4, ,339, ,52.3, 
205,Coalinga,San Joaquin Valley,2/3/2021,1000,034,0.00, ,0.00, ,573, ,10.1, ,52.6, ,74, ,44.7, ,2.4, ,105, ,52.2, 
205,Coalinga,San Joaquin Valley,2/3/2021,1100,034,0.00, ,0.00, ,451, ,9.9, ,53.4, ,71, ,44.3, ,4.1, ,203, ,52.1, 
205,Coalinga,San Joaquin Valley,2/3/2021,1200,034,0.01, ,0.00, ,1002, ,9.6, ,56.1, ,63, ,43.5, ,5.3, ,212, ,52.1, 
205,Coalinga,San Joaquin Valley,2/3/2021,1300,034,0.01, ,0.00, ,1051, ,9.5, ,58.0, ,58, ,43.2, ,3.9, ,212, ,52.1, 
205,Coalinga,San Joaquin Valley,2/3/2021,1400,034,0.01, ,0.00, ,1183, ,6.9, ,59.9, ,39, ,35.2, ,4.5, ,52, ,52.1, 
205,Coalinga,San Joaquin Valley,2/3/2021,1500,034,0.01, ,0.00, ,789, ,6.7, ,58.8, ,40, ,34.4, ,11.0, ,44, ,52.2, 
205,Coalinga,San Joaquin Valley,2/3/2021,1600,034,0.01, ,0.00, ,589, ,6.4, ,58.4, ,38, ,33.2, ,9.8, ,34, ,52.3, 
205,Coalinga,San Joaquin Valley,2/3/2021,1700,034,0.01, ,0.00, ,279, ,6.6, ,56.6, ,42, ,34.0, ,9.0, ,30, ,52.4, 
205,Coalinga,San Joaquin Valley,2/3/2021,1800,034,0.00, ,0.00, ,36, ,7.1, ,53.8, ,50, ,35.6, ,4.9, ,24, ,52.5, 
205,Coalinga,San Joaquin Valley,2/3/2021,1900,034,0.00, ,0.00, ,0, ,7.5, ,50.5, ,60, ,37.1, ,4.3, ,268, ,52.6, 
205,Coalinga,San Joaquin Valley,2/3/2021,2000,034,0.00, ,0.00, ,0, ,7.3, ,49.0, ,62, ,36.5, ,3.6, ,28, ,52.7, 
205,Coalinga,San Joaquin Valley,2/4/2021,0500,035,0.00, ,0.00, ,0, ,6.7, ,39.0, ,83, ,34.4, ,3.3, ,297, ,51.9, 
205,Coalinga,San Joaquin Valley,2/4/2021,0600,035,0.00, ,0.00, ,0, ,6.7, ,38.8, ,84, ,34.4, ,2.2, ,314, ,51.7, 
205,Coalinga,San Joaquin Valley,2/4/2021,0700,035,0.00, ,0.00, ,2, ,6.6, ,36.7, ,89, ,33.8, ,3.3, ,330, ,51.6, 
205,Coalinga,San Joaquin Valley,2/4/2021,0800,035,0.00, ,0.00, ,174, ,6.8, ,38.6, ,86, ,34.7, ,2.6, ,310, ,51.4, 
205,Coalinga,San Joaquin Valley,2/4/2021,0900,035,0.00, ,0.00, ,545, ,7.6, ,43.9, ,78, ,37.4, ,2.2, ,176, ,51.3, 
205,Coalinga,San Joaquin Valley,2/4/2021,1000,035,0.01, ,0.00, ,911, ,8.0, ,47.8, ,71, ,38.8, ,3.4, ,164, ,51.1, 
205,Coalinga,San Joaquin Valley,2/4/2021,1100,035,0.01, ,0.00, ,1191, ,8.2, ,50.5, ,66, ,39.5, ,4.9, ,185, ,50.9, 
205,Coalinga,San Joaquin Valley,2/4/2021,1200,035,0.01, ,0.00, ,1353, ,8.1, ,53.7, ,58, ,39.2, ,3.8, ,162, ,50.7, 
205,Coalinga,San Joaquin Valley,2/4/2021,1300,035,0.01, ,0.00, ,1383, ,7.9, ,55.9, ,52, ,38.6, ,4.5, ,139, ,50.6, 
205,Coalinga,San Joaquin Valley,2/4/2021,1400,035,0.01, ,0.00, ,1282, ,7.0, ,58.5, ,42, ,35.4, ,4.5, ,269, ,50.6, 
205,Coalinga,San Joaquin Valley,2/4/2021,1500,035,0.01, ,0.00, ,1050, ,6.5, ,59.7, ,37, ,33.4, ,7.7, ,28, ,50.7, 
205,Coalinga,San Joaquin Valley,2/4/2021,1600,035,0.01, ,0.00, ,713, ,6.1, ,58.9, ,36, ,32.1, ,9.2, ,53, ,50.8, 
205,Coalinga,San Joaquin Valley,2/4/2021,1700,035,0.00, ,0.00, ,330, ,6.1, ,57.2, ,38, ,31.9, ,7.5, ,46, ,51.0, 
205,Coalinga,San Joaquin Valley,2/4/2021,1800,035,0.00, ,0.00, ,38, ,6.5, ,53.0, ,47, ,33.4, ,5.6, ,124, ,51.2, 
205,Coalinga,San Joaquin Valley,2/4/2021,1900,035,0.00, ,0.00, ,0, ,6.7, ,49.0, ,57, ,34.4, ,3.8, ,322, ,51.3, 
205,Coalinga,San Joaquin Valley,2/4/2021,2000,035,0.00, ,0.00, ,0, ,6.7, ,47.6, ,60, ,34.4, ,4.6, ,305, ,51.4, 
205,Coalinga,San Joaquin Valley,2/5/2021,0500,036,0.00, ,0.00, ,0, ,6.0, ,38.6, ,76, ,31.6, ,5.0, ,332, ,51.0, 
205,Coalinga,San Joaquin Valley,2/5/2021,0600,036,0.00, ,0.00, ,0, ,6.0, ,38.4, ,76, ,31.4, ,3.6, ,310, ,50.9, 
205,Coalinga,San Joaquin Valley,2/5/2021,0700,036,0.00, ,0.00, ,2, ,5.9, ,38.4, ,75, ,31.2, ,3.6, ,314, ,50.8, 
205,Coalinga,San Joaquin Valley,2/5/2021,0800,036,0.00, ,0.00, ,176, ,6.1, ,39.7, ,73, ,31.8, ,4.0, ,289, ,50.6, 
205,Coalinga,San Joaquin Valley,2/5/2021,0900,036,0.00, ,0.00, ,558, ,6.6, ,47.0, ,60, ,33.7, ,4.2, ,293, ,50.5, 
205,Coalinga,San Joaquin Valley,2/5/2021,1000,036,0.01, ,0.00, ,938, ,6.8, ,52.5, ,50, ,34.5, ,3.0, ,172, ,50.3, 
205,Coalinga,San Joaquin Valley,2/5/2021,1100,036,0.01, ,0.00, ,1225, ,6.6, ,55.4, ,44, ,33.9, ,2.8, ,120, ,50.2, 
205,Coalinga,San Joaquin Valley,2/5/2021,1200,036,0.01, ,0.00, ,1383, ,6.5, ,57.7, ,40, ,33.5, ,3.2, ,143, ,50.0, 
205,Coalinga,San Joaquin Valley,2/5/2021,1300,036,0.01, ,0.00, ,1415, ,6.8, ,59.7, ,39, ,34.8, ,3.4, ,101, ,50.0, 
205,Coalinga,San Joaquin Valley,2/5/2021,1400,036,0.01, ,0.00, ,1308, ,7.0, ,60.9, ,38, ,35.3, ,3.7, ,101, ,50.0, 
205,Coalinga,San Joaquin Valley,2/5/2021,1500,036,0.01, ,0.00, ,1074, ,7.1, ,62.0, ,37, ,35.8, ,4.0, ,87, ,50.1, 
205,Coalinga,San Joaquin Valley,2/5/2021,1600,036,0.01, ,0.00, ,727, ,7.4, ,61.9, ,39, ,36.8, ,4.3, ,105, ,50.3, 
205,Coalinga,San Joaquin Valley,2/5/2021,1700,036,0.00, ,0.00, ,334, ,7.6, ,60.8, ,42, ,37.4, ,3.7, ,102, ,50.5, 
205,Coalinga,San Joaquin Valley,2/5/2021,1800,036,0.00, ,0.00, ,37, ,7.8, ,58.0, ,47, ,38.1, ,2.7, ,71, ,50.6, 
205,Coalinga,San Joaquin Valley,2/5/2021,1900,036,0.00, ,0.00, ,0, ,7.8, ,53.5, ,56, ,38.3, ,3.3, ,6, ,50.9, 
205,Coalinga,San Joaquin Valley,2/5/2021,2000,036,0.00, ,0.00, ,0, ,7.9, ,48.2, ,69, ,38.6, ,3.7, ,322, ,51.0, 
205,Coalinga,San Joaquin Valley,2/6/2021,0500,037,0.00, ,0.00, ,0, ,7.1, ,43.1, ,75, ,35.7, ,4.4, ,295, ,50.8, 
205,Coalinga,San Joaquin Valley,2/6/2021,0600,037,0.00, ,0.00, ,0, ,7.0, ,40.9, ,81, ,35.5, ,5.4, ,326, ,50.8, 
205,Coalinga,San Joaquin Valley,2/6/2021,0700,037,0.00, ,0.00, ,2, ,7.1, ,42.1, ,78, ,35.6, ,5.4, ,316, ,50.7, 
205,Coalinga,San Joaquin Valley,2/6/2021,0800,037,0.00, ,0.00, ,169, ,7.2, ,43.1, ,76, ,36.0, ,5.2, ,300, ,50.5, 
205,Coalinga,San Joaquin Valley,2/6/2021,0900,037,0.00, ,0.00, ,555, ,7.9, ,49.2, ,66, ,38.3, ,5.9, ,305, ,50.4, 
205,Coalinga,San Joaquin Valley,2/6/2021,1000,037,0.01, ,0.00, ,930, ,8.5, ,54.8, ,58, ,40.3, ,2.5, ,202, ,50.3, 
205,Coalinga,San Joaquin Valley,2/6/2021,1100,037,0.01, ,0.00, ,1214, ,8.3, ,58.6, ,49, ,39.7, ,2.5, ,137, ,50.2, 
205,Coalinga,San Joaquin Valley,2/6/2021,1200,037,0.01, ,0.00, ,1376, ,8.4, ,59.9, ,48, ,40.0, ,3.4, ,155, ,50.1, 
205,Coalinga,San Joaquin Valley,2/6/2021,1300,037,0.01, ,0.00, ,1405, ,8.4, ,61.7, ,45, ,40.1, ,3.4, ,182, ,50.1, 
205,Coalinga,San Joaquin Valley,2/6/2021,1400,037,0.01, ,0.00, ,1297, ,8.5, ,63.4, ,43, ,40.2, ,4.1, ,130, ,50.1, 
205,Coalinga,San Joaquin Valley,2/6/2021,1500,037,0.01, ,0.00, ,1057, ,8.5, ,64.0, ,42, ,40.3, ,4.3, ,110, ,50.3, 
205,Coalinga,San Joaquin Valley,2/6/2021,1600,037,0.01, ,0.00, ,718, ,8.5, ,63.9, ,42, ,40.3, ,3.7, ,129, ,50.5, 
205,Coalinga,San Joaquin Valley,2/6/2021,1700,037,0.00, ,0.00, ,328, ,8.3, ,62.9, ,42, ,39.7, ,4.2, ,87, ,50.7, 
205,Coalinga,San Joaquin Valley,2/6/2021,1800,037,0.00, ,0.00, ,36, ,8.1, ,60.0, ,46, ,39.2, ,4.0, ,54, ,50.9, 
205,Coalinga,San Joaquin Valley,2/6/2021,1900,037,0.00, ,0.00, ,0, ,7.9, ,55.9, ,52, ,38.6, ,3.9, ,15, ,51.1, 
205,Coalinga,San Joaquin Valley,2/6/2021,2000,037,0.00, ,0.00, ,0, ,8.3, ,49.6, ,68, ,39.7, ,4.0, ,312, ,51.3, 
205,Coalinga,San Joaquin Valley,2/7/2021,0500,038,0.00, ,0.00, ,0, ,7.3, ,42.5, ,78, ,36.3, ,4.2, ,325, ,51.4, 
205,Coalinga,San Joaquin Valley,2/7/2021,0600,038,0.00, ,0.00, ,0, ,7.0, ,43.1, ,74, ,35.5, ,4.9, ,295, ,51.3, 
205,Coalinga,San Joaquin Valley,2/7/2021,0700,038,0.00, ,0.00, ,2, ,6.9, ,42.6, ,74, ,34.9, ,3.8, ,289, ,51.2, 
205,Coalinga,San Joaquin Valley,2/7/2021,0800,038,0.00, ,0.00, ,182, ,6.8, ,45.2, ,66, ,34.7, ,5.7, ,286, ,51.1, 
205,Coalinga,San Joaquin Valley,2/7/2021,0900,038,0.00, ,0.00, ,571, ,7.2, ,50.9, ,57, ,36.2, ,5.3, ,284, ,51.0, 
205,Coalinga,San Joaquin Valley,2/7/2021,1000,038,0.01, ,0.00, ,932, ,8.0, ,57.5, ,49, ,38.7, ,3.3, ,235, ,50.8, 
205,Coalinga,San Joaquin Valley,2/7/2021,1100,038,0.01, ,0.00, ,1229, ,8.2, ,61.0, ,45, ,39.4, ,3.3, ,123, ,50.7, 
205,Coalinga,San Joaquin Valley,2/7/2021,1200,038,0.01, ,0.00, ,1389, ,8.4, ,63.2, ,43, ,40.1, ,3.3, ,116, ,50.6, 
205,Coalinga,San Joaquin Valley,2/7/2021,1300,038,0.02, ,0.00, ,1417, ,8.3, ,64.3, ,40, ,39.6, ,4.1, ,93, ,50.6, 
205,Coalinga,San Joaquin Valley,2/7/2021,1400,038,0.01, ,0.00, ,1308, ,8.3, ,65.7, ,38, ,39.7, ,3.5, ,80, ,50.7, 
205,Coalinga,San Joaquin Valley,2/7/2021,1500,038,0.01, ,0.00, ,1065, ,7.7, ,66.3, ,35, ,37.6, ,4.6, ,61, ,50.8, 
205,Coalinga,San Joaquin Valley,2/7/2021,1600,038,0.01, ,0.00, ,559, ,8.0, ,65.1, ,38, ,38.7, ,5.6, ,81, ,50.9, 
205,Coalinga,San Joaquin Valley,2/7/2021,1700,038,0.00, ,0.00, ,249, ,8.1, ,63.8, ,40, ,38.9, ,4.7, ,57, ,51.2, 
205,Coalinga,San Joaquin Valley,2/7/2021,1800,038,0.00, ,0.00, ,33, ,8.4, ,60.8, ,46, ,40.1, ,3.1, ,59, ,51.4, 
205,Coalinga,San Joaquin Valley,2/7/2021,1900,038,0.00, ,0.00, ,0, ,9.0, ,53.7, ,64, ,41.9, ,3.9, ,337, ,51.6, 
205,Coalinga,San Joaquin Valley,2/7/2021,2000,038,0.00, ,0.00, ,0, ,8.7, ,50.5, ,70, ,41.0, ,3.3, ,311, ,51.8, 
205,Coalinga,San Joaquin Valley,2/8/2021,0500,039,0.00, ,0.00, ,0, ,5.9, ,43.6, ,61, ,31.1, ,4.2, ,299, ,51.7, 
205,Coalinga,San Joaquin Valley,2/8/2021,0600,039,0.00, ,0.00, ,0, ,5.5, ,43.9, ,56, ,29.2, ,5.2, ,295, ,51.6, 
205,Coalinga,San Joaquin Valley,2/8/2021,0700,039,0.00, ,0.00, ,4, ,5.5, ,43.6, ,57, ,29.2, ,5.6, ,300, ,51.5, 
205,Coalinga,San Joaquin Valley,2/8/2021,0800,039,0.00, ,0.00, ,169, ,5.8, ,44.9, ,57, ,30.5, ,6.3, ,286, ,51.4, 
205,Coalinga,San Joaquin Valley,2/8/2021,0900,039,0.01, ,0.00, ,471, ,6.4, ,51.3, ,49, ,33.0, ,6.2, ,306, ,51.2, 
205,Coalinga,San Joaquin Valley,2/8/2021,1000,039,0.01, ,0.00, ,809, ,7.3, ,57.7, ,45, ,36.4, ,4.3, ,275, ,51.1, 
205,Coalinga,San Joaquin Valley,2/8/2021,1100,039,0.01, ,0.00, ,1224, ,8.6, ,61.8, ,45, ,40.5, ,3.6, ,153, ,51.0, 
205,Coalinga,San Joaquin Valley,2/8/2021,1200,039,0.02, ,0.00, ,1407, ,8.6, ,64.5, ,41, ,40.5, ,3.2, ,142, ,50.9, 
205,Coalinga,San Joaquin Valley,2/8/2021,1300,039,0.02, ,0.00, ,1288, ,7.7, ,67.4, ,34, ,37.8, ,3.1, ,109, ,50.8, 
205,Coalinga,San Joaquin Valley,2/8/2021,1400,039,0.02, ,0.00, ,1287, ,6.7, ,68.8, ,28, ,34.3, ,4.3, ,98, ,50.9, 
205,Coalinga,San Joaquin Valley,2/8/2021,1500,039,0.01, ,0.00, ,895, ,8.3, ,68.6, ,35, ,39.7, ,4.9, ,79, ,51.0, 
205,Coalinga,San Joaquin Valley,2/8/2021,1600,039,0.01, ,0.00, ,562, ,8.6, ,67.7, ,37, ,40.7, ,5.9, ,54, ,51.2, 
205,Coalinga,San Joaquin Valley,2/8/2021,1700,039,0.00, ,0.00, ,193, ,9.0, ,65.5, ,42, ,41.7, ,6.0, ,39, ,51.4, 
205,Coalinga,San Joaquin Valley,2/8/2021,1800,039,0.00, ,0.00, ,20, ,9.2, ,62.5, ,48, ,42.5, ,4.2, ,49, ,51.6, 
205,Coalinga,San Joaquin Valley,2/8/2021,1900,039,0.00, ,0.00, ,0, ,9.8, ,59.2, ,57, ,43.9, ,2.9, ,83, ,51.9, 
205,Coalinga,San Joaquin Valley,2/8/2021,2000,039,0.00, ,0.00, ,0, ,9.9, ,58.2, ,60, ,44.2, ,1.6, ,34, ,52.1, 
205,Coalinga,San Joaquin Valley,2/9/2021,0500,040,0.00, ,0.00, ,0, ,9.4, ,49.7, ,77, ,42.8, ,3.5, ,339, ,52.4, 
205,Coalinga,San Joaquin Valley,2/9/2021,0600,040,0.00, ,0.00, ,0, ,8.7, ,49.1, ,73, ,40.8, ,3.5, ,320, ,52.4, 
205,Coalinga,San Joaquin Valley,2/9/2021,0700,040,0.00, ,0.00, ,0, ,9.6, ,48.3, ,83, ,43.4, ,3.1, ,346, ,52.3, 
205,Coalinga,San Joaquin Valley,2/9/2021,0800,040,0.00, ,0.00, ,75, ,9.7, ,50.2, ,78, ,43.6, ,2.9, ,319, ,52.3, 
205,Coalinga,San Joaquin Valley,2/9/2021,0900,040,0.00, ,0.00, ,268, ,9.4, ,52.8, ,69, ,42.9, ,3.1, ,229, ,52.2, 
205,Coalinga,San Joaquin Valley,2/9/2021,1000,040,0.00, ,0.00, ,423, ,9.7, ,56.2, ,63, ,43.6, ,2.1, ,150, ,52.1, 
205,Coalinga,San Joaquin Valley,2/9/2021,1100,040,0.01, ,0.00, ,755, ,10.1, ,58.2, ,61, ,44.8, ,3.9, ,153, ,52.1, 
205,Coalinga,San Joaquin Valley,2/9/2021,1200,040,0.02, ,0.00, ,1427, ,10.3, ,61.7, ,55, ,45.4, ,4.1, ,150, ,52.0, 
205,Coalinga,San Joaquin Valley,2/9/2021,1300,040,0.02, ,0.00, ,1401, ,9.9, ,64.4, ,48, ,44.2, ,3.5, ,176, ,52.0, 
205,Coalinga,San Joaquin Valley,2/9/2021,1400,040,0.01, ,0.00, ,660, ,9.4, ,64.0, ,46, ,42.9, ,3.2, ,169, ,52.1, 
205,Coalinga,San Joaquin Valley,2/9/2021,1500,040,0.01, ,0.00, ,493, ,9.1, ,64.2, ,44, ,42.1, ,2.6, ,166, ,52.2, 
205,Coalinga,San Joaquin Valley,2/9/2021,1600,040,0.00, ,0.00, ,336, ,8.8, ,64.1, ,43, ,41.3, ,2.8, ,191, ,52.4, 
205,Coalinga,San Joaquin Valley,2/9/2021,1700,040,0.00, ,0.00, ,129, ,8.7, ,63.3, ,44, ,40.8, ,2.5, ,238, ,52.6, 
205,Coalinga,San Joaquin Valley,2/9/2021,1800,040,0.00, ,0.00, ,26, ,8.8, ,62.2, ,46, ,41.1, ,2.5, ,50, ,52.7, 
205,Coalinga,San Joaquin Valley,2/9/2021,1900,040,0.00, ,0.00, ,0, ,9.4, ,59.1, ,55, ,42.9, ,4.9, ,22, ,52.9, 
205,Coalinga,San Joaquin Valley,2/9/2021,2000,040,0.00, ,0.00, ,0, ,9.9, ,56.6, ,63, ,44.3, ,3.8, ,287, ,53.1, 
205,Coalinga,San Joaquin Valley,2/10/2021,0500,041,0.00, ,0.00, ,0, ,9.2, ,47.7, ,82, ,42.4, ,5.0, ,312, ,53.2, 
205,Coalinga,San Joaquin Valley,2/10/2021,0600,041,0.00, ,0.00, ,0, ,9.1, ,47.1, ,82, ,42.0, ,3.6, ,317, ,53.1, 
205,Coalinga,San Joaquin Valley,2/10/2021,0700,041,0.00, ,0.00, ,3, ,8.9, ,47.2, ,81, ,41.5, ,4.8, ,286, ,53.1, 
205,Coalinga,San Joaquin Valley,2/10/2021,0800,041,0.00, ,0.00, ,182, ,9.1, ,47.1, ,82, ,42.1, ,2.8, ,324, ,53.0, 
205,Coalinga,San Joaquin Valley,2/10/2021,0900,041,0.00, ,0.00, ,572, ,10.2, ,54.2, ,71, ,45.0, ,1.5, ,256, ,52.9, 
205,Coalinga,San Joaquin Valley,2/10/2021,1000,041,0.01, ,0.00, ,938, ,10.2, ,58.6, ,60, ,45.0, ,2.8, ,136, ,52.7, 
205,Coalinga,San Joaquin Valley,2/10/2021,1100,041,0.01, ,0.00, ,1218, ,9.8, ,60.6, ,54, ,44.0, ,3.2, ,123, ,52.6, 
205,Coalinga,San Joaquin Valley,2/10/2021,1200,041,0.01, ,0.00, ,1377, ,9.7, ,62.7, ,50, ,43.6, ,3.2, ,137, ,52.6, 
