Stn Id,Stn Name,CIMIS Region,Date,Hour (PST),Jul,ETo (in),qc,Precip (in),qc,Sol Rad (Ly/day),qc,Vap Pres (mBars),qc,Air Temp (F),qc,Rel Hum (%),qc,Dew Point (F),qc,Wind Speed (mph),qc,Wind Dir (0-360),qc,Soil Temp (F),qc
194,Oakdale,San Joaquin Valley,1/9/2021,2000,009,0.00, ,0.00, ,0, ,8.8, ,41.2, ,100, ,41.1, ,1.7, ,124, ,48.1, 
194,Oakdale,San Joaquin Valley,1/10/2021,0500,010,0.00, ,0.00, ,0, ,7.0, ,35.7, ,100, ,35.5, ,3.1, ,95, ,47.8, 
194,Oakdale,San Joaquin Valley,1/10/2021,0600,010,0.00, ,0.00, ,0, ,7.7, ,38.0, ,100, ,37.9, ,4.1, ,100, ,47.7, 
194,Oakdale,San Joaquin Valley,1/10/2021,0700,010,0.00, ,0.00, ,0, ,7.8, ,38.3, ,100, ,38.2, ,2.7, ,108, ,47.6, 
194,Oakdale,San Joaquin Valley,1/10/2021,0800,010,0.00, ,0.00, ,16, ,6.8, ,34.6, ,100, ,34.5, ,2.0, ,199, ,47.5, 
194,Oakdale,San Joaquin Valley,1/10/2021,0900,010,0.00, ,0.00, ,129, ,8.0, ,38.7, ,100, ,38.7, ,2.4, ,143, ,47.4, 
194,Oakdale,San Joaquin Valley,1/10/2021,1000,010,0.00, ,0.00, ,275, ,9.0, ,42.0, ,100, ,41.9, ,5.8, ,126, ,47.4, 
194,Oakdale,San Joaquin Valley,1/10/2021,1100,010,0.00, ,0.00, ,351, ,9.8, ,44.2, ,100, ,44.1, ,3.1, ,114, ,47.3, 
194,Oakdale,San Joaquin Valley,1/10/2021,1200,010,0.00, ,0.00, ,390, ,10.4, ,45.6, ,100, ,45.5, ,2.3, ,188, ,47.2, 
194,Oakdale,San Joaquin Valley,1/10/2021,1300,010,0.00, ,0.00, ,437, ,10.6, ,46.2, ,100, ,46.1, ,3.1, ,228, ,47.1, 
194,Oakdale,San Joaquin Valley,1/10/2021,1400,010,0.00, ,0.00, ,437, ,11.0, ,47.3, ,100, ,47.1, ,5.0, ,283, ,47.1, 
194,Oakdale,San Joaquin Valley,1/10/2021,1500,010,0.00, ,0.00, ,593, ,11.7, ,49.0, ,99, ,48.8, ,4.7, ,328, ,47.1, 
194,Oakdale,San Joaquin Valley,1/10/2021,1600,010,0.00, ,0.00, ,320, ,11.7, ,51.3, ,91, ,48.6, ,5.5, ,316, ,47.1, 
194,Oakdale,San Joaquin Valley,1/10/2021,1700,010,0.00, ,0.00, ,113, ,11.5, ,51.1, ,90, ,48.3, ,4.5, ,311, ,47.2, 
194,Oakdale,San Joaquin Valley,1/10/2021,1800,010,0.00, ,0.00, ,2, ,10.9, ,47.9, ,96, ,46.8, ,3.8, ,304, ,47.2, 
194,Oakdale,San Joaquin Valley,1/10/2021,1900,010,0.00, ,0.00, ,0, ,10.2, ,45.1, ,99, ,45.0, ,4.0, ,302, ,47.3, 
194,Oakdale,San Joaquin Valley,1/10/2021,2000,010,0.00, ,0.00, ,0, ,9.9, ,44.3, ,99, ,44.2, ,4.3, ,295, ,47.4, 
194,Oakdale,San Joaquin Valley,1/11/2021,0500,011,0.00, ,0.00, ,0, ,7.8, ,38.3, ,100, ,38.2, ,3.0, ,83, ,47.6, 
194,Oakdale,San Joaquin Valley,1/11/2021,0600,011,0.00, ,0.00, ,0, ,8.3, ,39.9, ,100, ,39.8, ,3.8, ,81, ,47.5, 
194,Oakdale,San Joaquin Valley,1/11/2021,0700,011,0.00, ,0.00, ,0, ,8.7, ,41.1, ,100, ,41.0, ,3.7, ,112, ,47.5, 
194,Oakdale,San Joaquin Valley,1/11/2021,0800,011,0.00, ,0.00, ,12, ,9.1, ,42.1, ,100, ,42.0, ,4.5, ,129, ,47.4, 
194,Oakdale,San Joaquin Valley,1/11/2021,0900,011,0.00, ,0.00, ,72, ,9.3, ,42.7, ,100, ,42.6, ,5.9, ,133, ,47.4, 
194,Oakdale,San Joaquin Valley,1/11/2021,1000,011,0.00, ,0.00, ,224, ,9.6, ,43.7, ,100, ,43.6, ,2.8, ,132, ,47.3, 
194,Oakdale,San Joaquin Valley,1/11/2021,1100,011,0.00, ,0.00, ,399, ,10.1, ,44.9, ,99, ,44.8, ,4.2, ,9, ,47.3, 
194,Oakdale,San Joaquin Valley,1/11/2021,1200,011,0.01, ,0.00, ,797, ,11.0, ,47.1, ,100, ,47.0, ,3.9, ,43, ,47.3, 
194,Oakdale,San Joaquin Valley,1/11/2021,1300,011,0.01, ,0.00, ,991, ,12.7, ,51.8, ,96, ,50.8, ,3.0, ,131, ,47.3, 
194,Oakdale,San Joaquin Valley,1/11/2021,1400,011,0.01, ,0.00, ,625, ,12.4, ,55.0, ,84, ,50.2, ,4.1, ,227, ,47.3, 
194,Oakdale,San Joaquin Valley,1/11/2021,1500,011,0.01, ,0.00, ,740, ,11.7, ,57.3, ,73, ,48.8, ,3.1, ,132, ,47.3, 
194,Oakdale,San Joaquin Valley,1/11/2021,1600,011,0.00, ,0.00, ,388, ,11.3, ,58.5, ,68, ,47.9, ,3.4, ,205, ,47.3, 
194,Oakdale,San Joaquin Valley,1/11/2021,1700,011,0.00, ,0.00, ,101, ,11.2, ,56.3, ,73, ,47.6, ,2.4, ,281, ,47.4, 
194,Oakdale,San Joaquin Valley,1/11/2021,1800,011,0.00, ,0.00, ,0, ,10.7, ,50.5, ,86, ,46.4, ,1.9, ,132, ,47.5, 
194,Oakdale,San Joaquin Valley,1/11/2021,1900,011,0.00, ,0.00, ,0, ,9.8, ,44.2, ,99, ,43.9, ,2.3, ,43, ,47.6, 
194,Oakdale,San Joaquin Valley,1/11/2021,2000,011,0.00, ,0.00, ,0, ,10.0, ,44.6, ,100, ,44.5, ,1.9, ,39, ,47.7, 
194,Oakdale,San Joaquin Valley,1/12/2021,0500,012,0.00, ,0.00, ,0, ,8.1, ,39.3, ,100, ,39.2, ,2.0, ,93, ,47.9, 
194,Oakdale,San Joaquin Valley,1/12/2021,0600,012,0.00, ,0.00, ,0, ,8.4, ,40.0, ,100, ,39.9, ,2.6, ,98, ,47.8, 
194,Oakdale,San Joaquin Valley,1/12/2021,0700,012,0.00, ,0.00, ,0, ,8.0, ,38.8, ,100, ,38.7, ,1.9, ,284, ,47.8, 
194,Oakdale,San Joaquin Valley,1/12/2021,0800,012,0.00, ,0.00, ,18, ,8.3, ,39.7, ,100, ,39.6, ,1.5, ,87, ,47.7, 
194,Oakdale,San Joaquin Valley,1/12/2021,0900,012,0.00, ,0.00, ,102, ,9.4, ,43.1, ,100, ,43.0, ,2.9, ,75, ,47.6, 
194,Oakdale,San Joaquin Valley,1/12/2021,1000,012,0.00, ,0.00, ,181, ,10.6, ,46.3, ,99, ,46.1, ,4.2, ,125, ,47.6, 
194,Oakdale,San Joaquin Valley,1/12/2021,1100,012,0.00, ,0.00, ,279, ,11.3, ,48.9, ,96, ,47.7, ,6.4, ,153, ,47.5, 
194,Oakdale,San Joaquin Valley,1/12/2021,1200,012,0.00, ,0.00, ,487, ,11.7, ,51.5, ,90, ,48.6, ,4.7, ,196, ,47.5, 
194,Oakdale,San Joaquin Valley,1/12/2021,1300,012,0.00, ,0.00, ,424, ,11.6, ,53.5, ,83, ,48.4, ,3.7, ,169, ,47.5, 
194,Oakdale,San Joaquin Valley,1/12/2021,1400,012,0.00, ,0.00, ,495, ,11.6, ,55.7, ,77, ,48.5, ,5.0, ,127, ,47.4, 
194,Oakdale,San Joaquin Valley,1/12/2021,1500,012,0.00, ,0.00, ,263, ,11.0, ,56.6, ,70, ,47.1, ,1.9, ,40, ,47.5, 
194,Oakdale,San Joaquin Valley,1/12/2021,1600,012,0.00, ,0.00, ,242, ,11.3, ,57.4, ,70, ,47.7, ,2.4, ,25, ,47.5, 
194,Oakdale,San Joaquin Valley,1/12/2021,1700,012,0.00, ,0.00, ,58, ,11.8, ,55.6, ,78, ,48.9, ,2.4, ,100, ,47.6, 
194,Oakdale,San Joaquin Valley,1/12/2021,1800,012,0.00, ,0.00, ,0, ,11.7, ,53.3, ,84, ,48.7, ,2.4, ,259, ,47.7, 
194,Oakdale,San Joaquin Valley,1/12/2021,1900,012,0.00, ,0.00, ,0, ,11.7, ,51.6, ,90, ,48.8, ,2.6, ,210, ,47.8, 
194,Oakdale,San Joaquin Valley,1/12/2021,2000,012,0.00, ,0.00, ,0, ,11.7, ,51.2, ,91, ,48.7, ,2.3, ,255, ,47.9, 
194,Oakdale,San Joaquin Valley,1/13/2021,0500,013,0.00, ,0.00, ,0, ,9.4, ,42.9, ,100, ,42.8, ,3.0, ,197, ,48.4, 
194,Oakdale,San Joaquin Valley,1/13/2021,0600,013,0.00, ,0.00, ,0, ,9.3, ,42.8, ,100, ,42.7, ,2.7, ,114, ,48.4, 
194,Oakdale,San Joaquin Valley,1/13/2021,0700,013,0.00, ,0.00, ,0, ,8.8, ,41.4, ,100, ,41.3, ,2.8, ,76, ,48.4, 
194,Oakdale,San Joaquin Valley,1/13/2021,0800,013,0.00, ,0.00, ,29, ,8.5, ,40.3, ,100, ,40.2, ,2.3, ,81, ,48.4, 
194,Oakdale,San Joaquin Valley,1/13/2021,0900,013,0.00, ,0.00, ,253, ,10.2, ,45.2, ,100, ,45.1, ,4.3, ,111, ,48.3, 
194,Oakdale,San Joaquin Valley,1/13/2021,1000,013,0.00, ,0.00, ,596, ,12.0, ,51.1, ,94, ,49.3, ,5.6, ,127, ,48.3, 
194,Oakdale,San Joaquin Valley,1/13/2021,1100,013,0.01, ,0.00, ,811, ,12.4, ,55.9, ,81, ,50.2, ,3.3, ,176, ,48.3, 
194,Oakdale,San Joaquin Valley,1/13/2021,1200,013,0.01, ,0.00, ,934, ,12.5, ,59.2, ,73, ,50.5, ,3.5, ,242, ,48.2, 
194,Oakdale,San Joaquin Valley,1/13/2021,1300,013,0.01, ,0.00, ,977, ,12.7, ,62.2, ,66, ,50.8, ,4.3, ,322, ,48.2, 
194,Oakdale,San Joaquin Valley,1/13/2021,1400,013,0.01, ,0.00, ,891, ,13.4, ,64.4, ,65, ,52.4, ,4.5, ,332, ,48.2, 
194,Oakdale,San Joaquin Valley,1/13/2021,1500,013,0.01, ,0.00, ,702, ,14.2, ,65.6, ,66, ,53.9, ,5.0, ,325, ,48.2, 
194,Oakdale,San Joaquin Valley,1/13/2021,1600,013,0.00, ,0.00, ,209, ,14.7, ,63.9, ,72, ,54.8, ,4.9, ,313, ,48.3, 
194,Oakdale,San Joaquin Valley,1/13/2021,1700,013,0.00, ,0.00, ,113, ,14.7, ,62.6, ,76, ,55.0, ,3.6, ,303, ,48.4, 
194,Oakdale,San Joaquin Valley,1/13/2021,1800,013,0.00, ,0.00, ,2, ,14.3, ,58.0, ,87, ,54.0, ,3.3, ,322, ,48.5, 
194,Oakdale,San Joaquin Valley,1/13/2021,1900,013,0.00, ,0.00, ,0, ,14.3, ,55.3, ,96, ,54.2, ,2.3, ,278, ,48.7, 
194,Oakdale,San Joaquin Valley,1/13/2021,2000,013,0.00, ,0.00, ,0, ,14.3, ,54.3, ,100, ,54.1, ,3.9, ,308, ,48.8, 
194,Oakdale,San Joaquin Valley,1/14/2021,0500,014,0.00, ,0.00, ,0, ,10.6, ,46.1, ,100, ,46.0, ,1.7, ,53, ,49.4, 
194,Oakdale,San Joaquin Valley,1/14/2021,0600,014,0.00, ,0.00, ,0, ,11.5, ,48.3, ,100, ,48.2, ,1.5, ,66, ,49.4, 
194,Oakdale,San Joaquin Valley,1/14/2021,0700,014,0.00, ,0.00, ,0, ,12.0, ,49.4, ,100, ,49.3, ,1.3, ,108, ,49.4, 
194,Oakdale,San Joaquin Valley,1/14/2021,0800,014,0.00, ,0.00, ,9, ,12.0, ,49.5, ,100, ,49.4, ,3.0, ,123, ,49.3, 
194,Oakdale,San Joaquin Valley,1/14/2021,0900,014,0.00, ,0.00, ,59, ,12.2, ,49.8, ,100, ,49.7, ,5.0, ,128, ,49.3, 
194,Oakdale,San Joaquin Valley,1/14/2021,1000,014,0.00, ,0.00, ,222, ,12.5, ,50.6, ,100, ,50.5, ,6.1, ,127, ,49.2, 
194,Oakdale,San Joaquin Valley,1/14/2021,1100,014,0.00, ,0.00, ,459, ,13.5, ,52.7, ,99, ,52.6, ,3.9, ,160, ,49.2, 
194,Oakdale,San Joaquin Valley,1/14/2021,1200,014,0.01, ,0.00, ,833, ,14.2, ,55.4, ,95, ,53.9, ,2.3, ,256, ,49.2, 
194,Oakdale,San Joaquin Valley,1/14/2021,1300,014,0.01, ,0.00, ,976, ,14.3, ,58.8, ,85, ,54.2, ,2.1, ,7, ,49.2, 
194,Oakdale,San Joaquin Valley,1/14/2021,1400,014,0.01, ,0.00, ,932, ,14.5, ,62.0, ,76, ,54.5, ,2.3, ,251, ,49.2, 
194,Oakdale,San Joaquin Valley,1/14/2021,1500,014,0.01, ,0.00, ,723, ,14.4, ,63.0, ,73, ,54.3, ,3.4, ,250, ,49.3, 
194,Oakdale,San Joaquin Valley,1/14/2021,1600,014,0.00, ,0.00, ,441, ,13.5, ,63.5, ,68, ,52.6, ,3.7, ,295, ,49.4, 
194,Oakdale,San Joaquin Valley,1/14/2021,1700,014,0.00, ,0.00, ,149, ,13.5, ,61.6, ,72, ,52.5, ,1.9, ,57, ,49.4, 
194,Oakdale,San Joaquin Valley,1/14/2021,1800,014,0.00, ,0.00, ,4, ,13.0, ,56.5, ,83, ,51.5, ,1.9, ,24, ,49.5, 
194,Oakdale,San Joaquin Valley,1/14/2021,1900,014,0.00, ,0.00, ,0, ,12.3, ,51.7, ,94, ,50.0, ,2.1, ,103, ,49.7, 
194,Oakdale,San Joaquin Valley,1/14/2021,2000,014,0.00, ,0.00, ,0, ,11.6, ,48.7, ,99, ,48.5, ,2.6, ,138, ,49.8, 
194,Oakdale,San Joaquin Valley,1/15/2021,0500,015,0.00, ,0.00, ,0, ,8.2, ,39.3, ,100, ,39.3, ,2.3, ,182, ,49.9, 
194,Oakdale,San Joaquin Valley,1/15/2021,0600,015,0.00, ,0.00, ,0, ,8.7, ,40.9, ,100, ,40.8, ,2.3, ,153, ,49.8, 
194,Oakdale,San Joaquin Valley,1/15/2021,0700,015,0.00, ,0.00, ,0, ,8.5, ,40.4, ,100, ,40.3, ,5.1, ,122, ,49.8, 
194,Oakdale,San Joaquin Valley,1/15/2021,0800,015,0.00, ,0.00, ,39, ,8.9, ,41.6, ,100, ,41.5, ,7.0, ,124, ,49.7, 
194,Oakdale,San Joaquin Valley,1/15/2021,0900,015,0.00, ,0.00, ,213, ,10.2, ,45.1, ,100, ,45.0, ,5.5, ,127, ,49.6, 
194,Oakdale,San Joaquin Valley,1/15/2021,1000,015,0.00, ,0.00, ,534, ,11.5, ,48.4, ,100, ,48.3, ,4.0, ,114, ,49.5, 
194,Oakdale,San Joaquin Valley,1/15/2021,1100,015,0.01, ,0.00, ,851, ,13.8, ,54.5, ,95, ,53.1, ,3.1, ,110, ,49.4, 
194,Oakdale,San Joaquin Valley,1/15/2021,1200,015,0.01, ,0.00, ,924, ,14.2, ,59.9, ,81, ,53.9, ,2.3, ,289, ,49.3, 
194,Oakdale,San Joaquin Valley,1/15/2021,1300,015,0.01, ,0.00, ,1041, ,14.2, ,62.9, ,72, ,53.9, ,2.8, ,304, ,49.3, 
194,Oakdale,San Joaquin Valley,1/15/2021,1400,015,0.01, ,0.00, ,946, ,14.3, ,64.7, ,68, ,54.0, ,4.6, ,324, ,49.2, 
194,Oakdale,San Joaquin Valley,1/15/2021,1500,015,0.01, ,0.00, ,738, ,13.8, ,66.4, ,62, ,53.1, ,4.1, ,315, ,49.3, 
194,Oakdale,San Joaquin Valley,1/15/2021,1600,015,0.00, ,0.00, ,409, ,14.3, ,65.4, ,67, ,54.0, ,6.5, ,311, ,49.3, 
194,Oakdale,San Joaquin Valley,1/15/2021,1700,015,0.00, ,0.00, ,143, ,14.2, ,61.4, ,76, ,54.0, ,5.4, ,298, ,49.4, 
194,Oakdale,San Joaquin Valley,1/15/2021,1800,015,0.00, ,0.00, ,3, ,13.5, ,56.5, ,87, ,52.6, ,5.7, ,301, ,49.5, 
194,Oakdale,San Joaquin Valley,1/15/2021,1900,015,0.00, ,0.00, ,0, ,13.5, ,55.5, ,90, ,52.6, ,6.1, ,315, ,49.6, 
194,Oakdale,San Joaquin Valley,1/15/2021,2000,015,0.00, ,0.00, ,0, ,13.0, ,53.0, ,95, ,51.6, ,4.5, ,304, ,49.7, 
194,Oakdale,San Joaquin Valley,1/16/2021,0500,016,0.00, ,0.00, ,0, ,9.6, ,43.5, ,100, ,43.5, ,1.5, ,82, ,50.2, 
194,Oakdale,San Joaquin Valley,1/16/2021,0600,016,0.00, ,0.00, ,0, ,8.9, ,41.6, ,100, ,41.6, ,1.4, ,74, ,50.2, 
194,Oakdale,San Joaquin Valley,1/16/2021,0700,016,0.00, ,0.00, ,0, ,9.0, ,41.7, ,100, ,41.7, ,2.1, ,65, ,50.1, 
194,Oakdale,San Joaquin Valley,1/16/2021,0800,016,0.00, ,0.00, ,40, ,8.8, ,41.3, ,100, ,41.3, ,2.0, ,127, ,50.1, 
194,Oakdale,San Joaquin Valley,1/16/2021,0900,016,0.00, ,0.00, ,256, ,10.0, ,44.6, ,100, ,44.6, ,3.5, ,113, ,50.0, 
194,Oakdale,San Joaquin Valley,1/16/2021,1000,016,0.00, ,0.00, ,429, ,11.5, ,48.2, ,100, ,48.2, ,3.4, ,109, ,49.9, 
194,Oakdale,San Joaquin Valley,1/16/2021,1100,016,0.00, ,0.00, ,447, ,12.3, ,50.1, ,100, ,50.0, ,3.8, ,130, ,49.9, 
194,Oakdale,San Joaquin Valley,1/16/2021,1200,016,0.01, ,0.00, ,665, ,13.1, ,51.8, ,100, ,51.8, ,3.1, ,146, ,49.8, 
194,Oakdale,San Joaquin Valley,1/16/2021,1300,016,0.01, ,0.00, ,1010, ,15.2, ,57.5, ,94, ,55.8, ,3.0, ,134, ,49.8, 
194,Oakdale,San Joaquin Valley,1/16/2021,1400,016,0.01, ,0.00, ,929, ,14.8, ,62.3, ,77, ,55.1, ,2.5, ,245, ,49.7, 
194,Oakdale,San Joaquin Valley,1/16/2021,1500,016,0.01, ,0.00, ,724, ,14.3, ,64.2, ,70, ,54.2, ,2.9, ,31, ,49.7, 
194,Oakdale,San Joaquin Valley,1/16/2021,1600,016,0.00, ,0.00, ,441, ,14.0, ,64.9, ,67, ,53.6, ,3.3, ,64, ,49.8, 
194,Oakdale,San Joaquin Valley,1/16/2021,1700,016,0.00, ,0.00, ,143, ,14.6, ,62.0, ,77, ,54.7, ,3.4, ,71, ,49.8, 
194,Oakdale,San Joaquin Valley,1/16/2021,1800,016,0.00, ,0.00, ,5, ,13.9, ,56.7, ,89, ,53.4, ,2.8, ,94, ,49.9, 
194,Oakdale,San Joaquin Valley,1/16/2021,1900,016,0.00, ,0.00, ,0, ,13.5, ,54.8, ,92, ,52.5, ,3.0, ,112, ,50.0, 
194,Oakdale,San Joaquin Valley,1/16/2021,2000,016,0.00, ,0.00, ,0, ,13.3, ,52.8, ,97, ,52.1, ,2.9, ,109, ,50.1, 
194,Oakdale,San Joaquin Valley,1/17/2021,0500,017,0.00, ,0.00, ,0, ,8.8, ,41.3, ,100, ,41.3, ,2.0, ,166, ,50.3, 
194,Oakdale,San Joaquin Valley,1/17/2021,0600,017,0.00, ,0.00, ,0, ,8.6, ,40.7, ,100, ,40.7, ,1.4, ,99, ,50.3, 
194,Oakdale,San Joaquin Valley,1/17/2021,0700,017,0.00, ,0.00, ,0, ,8.2, ,39.5, ,100, ,39.5, ,2.1, ,13, ,50.2, 
194,Oakdale,San Joaquin Valley,1/17/2021,0800,017,0.00, ,0.00, ,42, ,8.8, ,41.2, ,100, ,41.2, ,2.1, ,56, ,50.1, 
194,Oakdale,San Joaquin Valley,1/17/2021,0900,017,0.00, ,0.00, ,261, ,10.9, ,46.9, ,100, ,46.9, ,3.0, ,44, ,50.1, 
194,Oakdale,San Joaquin Valley,1/17/2021,1000,017,0.00, ,0.00, ,567, ,14.0, ,53.7, ,99, ,53.5, ,2.0, ,354, ,50.0, 
194,Oakdale,San Joaquin Valley,1/17/2021,1100,017,0.01,Y,0.00, ,851, ,15.4, ,59.7,Y,88,Y,56.1,Y,2.4, ,240, ,49.9, 
194,Oakdale,San Joaquin Valley,1/17/2021,1200,017,0.01,Y,0.00, ,1009, ,15.4, ,63.0,Y,78,Y,56.1,Y,3.3, ,263, ,49.8, 
194,Oakdale,San Joaquin Valley,1/17/2021,1300,017,0.01,Y,0.00, ,1042, ,14.2, ,65.7,Y,66,Y,54.0,Y,2.2, ,332, ,49.8, 
194,Oakdale,San Joaquin Valley,1/17/2021,1400,017,0.01,Y,0.00, ,956, ,14.0, ,67.7,Y,61,Y,53.6,Y,2.0, ,345, ,49.7, 
194,Oakdale,San Joaquin Valley,1/17/2021,1500,017,0.01,Y,0.00, ,746, ,13.5, ,69.7,Y,55,Y,52.6,Y,2.2, ,248, ,49.8, 
194,Oakdale,San Joaquin Valley,1/17/2021,1600,017,0.00,Y,0.00, ,432, ,13.3, ,69.9,Y,53,Y,52.1,Y,3.0, ,253, ,49.8, 
194,Oakdale,San Joaquin Valley,1/17/2021,1700,017,0.00,Y,0.00, ,151, ,13.8, ,68.1,Y,59,Y,53.1,Y,1.4, ,120, ,49.9, 
194,Oakdale,San Joaquin Valley,1/17/2021,1800,017,0.00,Y,0.00, ,5, ,12.6, ,61.4,Y,68,Y,50.8,Y,1.9, ,88, ,50.0, 
194,Oakdale,San Joaquin Valley,1/17/2021,1900,017,0.00, ,0.00, ,0, ,12.9, ,55.1, ,87, ,51.4, ,2.7, ,34, ,50.1, 
194,Oakdale,San Joaquin Valley,1/17/2021,2000,017,0.00, ,0.00, ,0, ,13.1, ,53.8, ,93, ,51.8, ,2.5, ,87, ,50.3, 
194,Oakdale,San Joaquin Valley,1/18/2021,0500,018,0.00, ,0.00, ,0, ,10.4, ,45.4, ,100, ,45.4, ,2.4, ,28, ,50.5, 
194,Oakdale,San Joaquin Valley,1/18/2021,0600,018,0.00, ,0.00, ,0, ,9.9, ,44.2, ,100, ,44.2, ,3.7, ,295, ,50.5, 
194,Oakdale,San Joaquin Valley,1/18/2021,0700,018,0.00, ,0.00, ,0, ,10.0, ,44.6, ,100, ,44.6, ,2.3, ,296, ,50.5, 
194,Oakdale,San Joaquin Valley,1/18/2021,0800,018,0.00, ,0.00, ,46, ,9.6, ,43.6, ,100, ,43.6, ,2.3, ,175, ,50.4, 
194,Oakdale,San Joaquin Valley,1/18/2021,0900,018,0.00, ,0.00, ,295, ,10.8, ,46.3, ,100, ,46.3, ,2.3, ,122, ,50.3, 
194,Oakdale,San Joaquin Valley,1/18/2021,1000,018,0.01, ,0.00, ,658, ,11.7, ,54.9, ,80, ,48.7, ,8.4, ,322, ,50.3, 
194,Oakdale,San Joaquin Valley,1/18/2021,1100,018,0.01,Y,0.00, ,875, ,11.2, ,59.4,Y,65,Y,47.5,Y,9.3, ,342, ,50.2, 
194,Oakdale,San Joaquin Valley,1/18/2021,1200,018,0.02,Y,0.00, ,1085, ,9.5, ,66.7,Y,42,Y,43.2,Y,9.6, ,332, ,50.1, 
194,Oakdale,San Joaquin Valley,1/18/2021,1300,018,0.02,Y,0.00, ,1125, ,7.6, ,70.9,Y,30,Y,37.6,Y,10.7, ,321, ,50.1, 
194,Oakdale,San Joaquin Valley,1/18/2021,1400,018,0.02,Y,0.00, ,1031, ,6.8, ,73.0,Y,24,Y,34.6,Y,12.4, ,311, ,50.1, 
194,Oakdale,San Joaquin Valley,1/18/2021,1500,018,0.02,Y,0.00, ,813, ,6.6, ,73.2,Y,23,Y,33.7,Y,14.0, ,313, ,50.1, 
194,Oakdale,San Joaquin Valley,1/18/2021,1600,018,0.01,Y,0.00, ,509, ,5.8, ,71.6,Y,22,Y,30.9,Y,15.1, ,320, ,50.1, 
194,Oakdale,San Joaquin Valley,1/18/2021,1700,018,0.01,Y,0.00, ,189, ,5.9, ,68.0,Y,25,Y,31.2,Y,11.5, ,323, ,50.2, 
194,Oakdale,San Joaquin Valley,1/18/2021,1800,018,0.00,Y,0.00, ,8, ,6.1, ,63.3,Y,31,Y,31.8,Y,8.9, ,305, ,50.3, 
194,Oakdale,San Joaquin Valley,1/18/2021,1900,018,0.00,R,0.00, ,0, ,5.8, ,61.2,R,32,R,30.8,R,9.3, ,314, ,50.3, 
194,Oakdale,San Joaquin Valley,1/18/2021,2000,018,0.00,Y,0.00, ,0, ,6.1, ,59.1,Y,35,Y,31.8,Y,9.7, ,314, ,50.4, 
194,Oakdale,San Joaquin Valley,1/19/2021,0500,019,0.01, ,0.00, ,0, ,3.5, ,54.4, ,24, ,18.8, ,15.8, ,5, ,50.4, 
194,Oakdale,San Joaquin Valley,1/19/2021,0600,019,0.00, ,0.00, ,0, ,3.7, ,52.3, ,27, ,19.8, ,10.6, ,336, ,50.3, 
194,Oakdale,San Joaquin Valley,1/19/2021,0700,019,0.00, ,0.00, ,0, ,3.6, ,53.2, ,26, ,19.6, ,11.6, ,9, ,50.2, 
194,Oakdale,San Joaquin Valley,1/19/2021,0800,019,0.01, ,0.00, ,75, ,3.7, ,53.5, ,27, ,20.0, ,13.6, ,12, ,50.1, 
194,Oakdale,San Joaquin Valley,1/19/2021,0900,019,0.01,Y,0.00, ,382, ,3.9, ,55.5,Y,26,Y,21.4,Y,11.4, ,19, ,50.0, 
194,Oakdale,San Joaquin Valley,1/19/2021,1000,019,0.01,Y,0.00, ,719, ,3.8, ,59.1,Y,22,Y,20.5,Y,18.0, ,24, ,49.9, 
194,Oakdale,San Joaquin Valley,1/19/2021,1100,019,0.02,Y,0.00, ,965, ,3.8, ,62.3,Y,20,Y,20.4,Y,16.9, ,43, ,49.8, 
194,Oakdale,San Joaquin Valley,1/19/2021,1200,019,0.02,Y,0.00, ,1100, ,4.0, ,65.0,Y,19,Y,21.5,Y,16.8, ,52, ,49.7, 
194,Oakdale,San Joaquin Valley,1/19/2021,1300,019,0.02,Y,0.00, ,1114, ,4.2, ,67.9,Y,18,Y,22.7,Y,9.7, ,71, ,49.7, 
194,Oakdale,San Joaquin Valley,1/19/2021,1400,019,0.01,Y,0.00, ,1011, ,4.0, ,69.6,Y,16,Y,21.9,Y,5.4, ,89, ,49.6, 
194,Oakdale,San Joaquin Valley,1/19/2021,1500,019,0.01,Y,0.00, ,792, ,3.8, ,70.5,Y,15,Y,20.8,Y,3.0, ,159, ,49.6, 
194,Oakdale,San Joaquin Valley,1/19/2021,1600,019,0.01,Y,0.00, ,489, ,5.2, ,69.0,Y,21,Y,28.0,Y,4.1, ,230, ,49.6, 
194,Oakdale,San Joaquin Valley,1/19/2021,1700,019,0.00, ,0.00, ,171, ,6.0, ,64.9, ,28, ,31.4, ,3.7, ,274, ,49.6, 
194,Oakdale,San Joaquin Valley,1/19/2021,1800,019,0.00, ,0.00, ,7, ,5.6, ,56.2, ,36, ,29.9, ,6.0, ,315, ,49.6, 
194,Oakdale,San Joaquin Valley,1/19/2021,1900,019,0.00, ,0.00, ,0, ,5.6, ,51.0, ,44, ,30.0, ,5.0, ,313, ,49.7, 
194,Oakdale,San Joaquin Valley,1/19/2021,2000,019,0.00, ,0.00, ,0, ,5.7, ,48.8, ,48, ,30.1, ,4.2, ,311, ,49.7, 
194,Oakdale,San Joaquin Valley,1/20/2021,0500,020,0.00, ,0.00, ,0, ,5.7, ,39.4, ,70, ,30.4, ,3.2, ,32, ,49.5, 
194,Oakdale,San Joaquin Valley,1/20/2021,0600,020,0.00, ,0.00, ,0, ,6.5, ,37.1, ,87, ,33.5, ,3.1, ,95, ,49.4, 
